gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,RevenuePerMonth,ChargeRatio,HighValueCustomer,ContractRisk,CustomerLifetimeValue,ChargesPerTenure,ServiceUsageScore,TenureGroup_New Customer,TenureGroup_Regular Customer,TenureGroup_VIP Customer,RiskCategory_Medium Risk,RiskCategory_High Risk
0,0,0,0,2,1,0,76.4,160.8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,53.6,1.3992673992673994,1,0,152.8,53.6,4,1,0,0,0,1
1,0,0,0,55,1,1,100.9,5552.05,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,99.14375,1.0075516445110155,1,1,5549.5,99.14375,4,0,0,1,0,1
1,0,0,1,33,1,1,95.3,3275.15,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,96.3279411764706,0.9791638336128612,1,0,3144.9,96.32794117647059,3,0,0,0,0,1
0,0,1,1,46,1,0,90.95,4236.6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,90.1404255319149,0.9979106359137174,1,1,4183.7,90.1404255319149,3,0,0,0,0,1
0,0,0,1,1,1,0,54.5,54.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27.25,1.9292035398230087,0,0,54.5,27.25,2,1,0,0,1,0
0,1,0,0,20,1,1,61.6,1174.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,55.92142857142856,1.0821934998117708,0,0,1232.0,55.921428571428564,1,0,1,0,1,0
1,0,1,0,9,1,1,79.9,741.7,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,74.17,1.062924038845284,1,0,719.1,74.17,2,1,0,0,0,1
1,1,0,0,32,1,1,96.15,3019.25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,91.49242424242424,1.0395445982471947,1,0,3076.8,91.49242424242425,2,0,0,0,0,1
0,0,1,1,19,1,1,49.6,962.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.145,1.0092583172245395,0,0,942.4,48.144999999999996,1,0,1,0,1,0
0,0,1,0,70,1,0,65.3,4759.75,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,67.03873239436619,0.95974745122393,0,2,4571.0,67.03873239436619,3,0,0,1,1,0
0,0,0,1,61,1,1,25.0,1498.35,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,24.166935483870965,0.9933668728169964,0,2,1525.0,24.166935483870965,0,0,0,1,0,0
1,0,0,0,26,1,0,45.45,1233.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.672222222222224,0.97381264135222,0,0,1181.7,45.672222222222224,0,0,0,0,1,0
1,0,1,0,45,1,1,107.75,4882.8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,106.14782608695651,1.0056200292160362,1,0,4848.75,106.14782608695653,4,0,0,0,0,1
1,0,1,1,62,1,1,89.1,5411.65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,85.89920634920634,1.0253258199154285,1,2,5524.2,85.89920634920634,2,0,0,1,0,1
1,0,0,0,1,1,0,19.65,19.65,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.825,1.815242494226328,0,0,19.65,9.825,0,1,0,0,0,0
0,0,0,0,3,1,0,44.75,148.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.0125,1.177244327523841,0,0,134.25,37.0125,0,1,0,0,1,0
0,0,1,1,41,1,1,101.6,3930.55,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,93.58452380952382,1.0741715019320082,1,1,4165.599999999999,93.58452380952382,4,0,0,0,0,1
1,0,1,1,67,1,0,103.15,6895.5,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,101.40441176470588,1.0072808214260072,1,2,6911.05,101.40441176470588,5,0,0,1,0,1
1,0,0,0,1,1,1,84.65,84.65,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,42.325,1.953837276399308,1,0,84.65,42.325,1,1,0,0,0,1
0,0,1,0,71,1,0,95.65,6856.95,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,95.23541666666668,0.9939168272249044,1,1,6791.150000000001,95.23541666666667,3,0,0,1,0,1
0,0,1,1,37,1,0,75.1,2658.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,69.96842105263158,1.0582171462474042,1,1,2778.7,69.96842105263158,4,0,0,0,0,1
1,0,1,0,60,1,1,61.35,3766.2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,61.74098360655737,0.9778297449832776,0,2,3681.0,61.74098360655737,3,0,0,1,1,0
0,1,1,0,1,1,1,69.55,69.55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.775,1.9440950384346607,0,0,69.55,34.775,0,1,0,0,1,0
0,0,0,0,6,1,0,19.7,129.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,18.50714285714286,1.0098864884657632,0,0,118.2,18.50714285714286,0,1,0,0,0,0
0,0,0,0,13,0,1,31.05,347.25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24.803571428571427,1.2033217993079586,0,0,403.65,24.803571428571427,1,0,1,0,0,0
0,0,1,1,11,1,0,51.0,581.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.475,1.030823648307226,0,0,561.0,48.475,1,1,0,0,1,0
1,0,0,0,7,1,1,51.0,354.05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.25625,1.1269161717994751,0,0,357.0,44.25625,1,1,0,0,1,0
0,0,1,1,10,1,1,88.85,929.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,84.49545454545455,1.039236535700994,1,0,888.5,84.49545454545455,2,1,0,0,0,1
1,0,1,0,34,1,0,20.05,679.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,19.4,0.982843137254902,0,2,681.7,19.4,0,0,0,0,0,0
0,0,0,0,62,1,1,65.1,3846.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,61.05952380952381,1.0489929023594855,0,2,4036.2,61.05952380952381,3,0,0,1,1,0
1,0,1,0,64,1,1,70.15,4480.7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,68.93384615384615,1.003090833095013,0,1,4489.6,68.93384615384615,3,0,0,1,0,1
0,0,1,1,1,1,1,44.35,44.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.175,1.9137001078748648,0,0,44.35,22.175,0,1,0,0,1,0
1,0,0,0,25,1,1,20.75,499.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.207692307692305,1.0268366958507804,0,2,518.75,19.207692307692305,0,0,0,0,0,0
0,0,0,0,26,1,1,56.05,1553.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,57.525925925925925,0.9576952284520946,0,1,1457.3,57.525925925925925,2,0,0,0,1,0
1,0,0,1,10,1,1,19.95,219.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,19.954545454545453,0.952060737527115,0,1,199.5,19.954545454545453,0,1,0,0,0,0
0,0,0,0,53,1,0,98.6,5311.85,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,98.3675925925926,0.9922752220058332,1,1,5225.799999999999,98.3675925925926,4,0,0,1,0,1
0,0,0,0,7,1,1,79.7,586.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,73.25625,1.0733103274135174,1,0,557.9,73.25625,1,1,0,0,0,1
1,0,0,0,33,1,1,79.0,2576.8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,75.78823529411765,1.0288034318982686,1,0,2607.0,75.78823529411765,2,0,0,0,0,1
0,1,1,0,71,1,0,89.45,6435.25,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,89.37847222222223,0.9897268431365016,1,2,6350.95,89.37847222222223,3,0,0,1,0,1
0,0,0,0,29,1,1,74.2,1993.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.44166666666666,1.1002100580748797,1,0,2151.8,66.44166666666666,0,0,0,0,0,1
1,0,1,1,24,1,0,81.0,1923.85,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,76.954,1.039074325884496,1,0,1944.0,76.954,4,0,1,0,0,1
1,0,1,1,20,1,1,49.6,939.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,44.75238095238095,1.0840965861781848,0,0,992.0,44.75238095238095,1,0,1,0,1,0
0,0,0,0,1,1,1,84.6,84.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,42.3,1.953810623556582,1,0,84.6,42.3,1,1,0,0,0,1
1,0,0,1,54,1,1,55.0,3092.65,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,56.23,0.9610344225056788,0,0,2970.0,56.230000000000004,1,0,0,1,1,0
0,1,0,0,5,1,1,84.85,415.55,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,69.25833333333334,1.2076859210058115,1,0,424.25,69.25833333333334,2,1,0,0,0,1
0,0,1,1,72,1,1,84.2,5986.55,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,82.00753424657535,1.0143657532325008,1,2,6062.400000000001,82.00753424657535,5,0,0,1,0,1
1,0,1,0,52,1,1,106.3,5487.0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,103.52830188679243,1.0169494584837546,1,2,5527.599999999999,103.52830188679245,6,0,0,1,0,1
0,0,0,0,9,1,0,69.05,651.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.15,1.0438397581254724,0,0,621.4499999999999,65.15,0,1,0,0,1,0
0,0,0,0,1,1,1,45.4,45.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.7,1.915611814345992,0,0,45.4,22.7,0,1,0,0,1,0
1,1,0,0,1,1,1,73.65,73.65,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36.825,1.947124917382684,1,0,73.65,36.825,0,1,0,0,0,1
1,0,1,1,33,1,1,73.9,2405.05,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,70.73676470588236,1.0301551833705744,1,1,2438.7000000000003,70.73676470588236,4,0,0,0,0,1
0,0,1,0,55,1,1,77.75,4458.15,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,79.60982142857142,0.9645226676118428,1,0,4276.25,79.60982142857142,1,0,0,1,0,1
1,0,1,1,69,1,1,99.35,6856.45,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,97.94928571428572,1.0040496935659682,1,2,6855.15,97.94928571428571,3,0,0,1,0,1
1,0,0,0,1,1,1,50.75,50.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.375,1.924170616113744,0,0,50.75,25.375,1,1,0,0,1,0
1,0,0,0,54,1,0,87.1,4735.2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,86.09454545454545,1.0000626278652247,1,2,4703.4,86.09454545454545,5,0,0,1,0,1
1,0,0,1,33,1,1,20.15,682.15,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,20.063235294117646,0.9566431613488794,0,1,664.9499999999999,20.063235294117646,0,0,0,0,0,0
1,1,1,0,45,1,1,98.7,4525.8,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,98.38695652173914,0.9930880615949954,1,1,4441.5,98.38695652173914,4,0,0,0,0,1
0,0,0,1,11,0,0,25.2,321.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.754166666666663,0.907971776009608,0,0,277.2,26.754166666666666,0,1,0,0,0,0
1,0,0,0,6,1,1,55.7,335.65,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.95,1.1378958120531155,0,0,334.20000000000005,47.949999999999996,2,1,0,0,1,0
1,0,0,0,21,1,0,65.35,1424.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,64.74545454545455,0.9939850663716812,0,0,1372.35,64.74545454545455,3,0,1,0,1,0
0,0,1,1,65,1,1,25.3,1748.55,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,26.493181818181817,0.9202281557410928,0,2,1644.5,26.493181818181817,0,0,0,1,0,0
0,1,1,0,6,1,1,84.35,474.9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,67.84285714285714,1.2252542021166215,1,0,506.1,67.84285714285714,1,1,0,0,0,1
0,0,0,0,8,1,0,84.95,668.4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,74.26666666666667,1.128653675819309,1,0,679.6,74.26666666666667,2,1,0,0,0,1
1,0,0,0,11,1,1,73.85,926.25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,77.1875,0.9445243804956036,1,0,812.3499999999999,77.1875,1,1,0,0,0,1
1,0,1,1,43,1,0,24.25,1077.95,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,24.49886363636364,0.95102277285084,0,2,1042.75,24.498863636363637,0,0,0,0,0,0
1,0,1,1,49,0,1,51.8,2541.25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,50.825,0.9995176073323684,0,1,2538.2,50.825,3,0,0,1,1,0
0,1,1,0,1,1,0,46.0,46.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.0,1.9166666666666667,0,0,46.0,23.0,0,1,0,0,1,0
1,1,0,0,15,1,1,79.4,1156.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,72.25625,1.083866564286324,1,0,1191.0,72.25625,1,0,1,0,0,1
1,0,1,1,60,1,0,60.5,3694.45,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,60.56475409836065,0.9827051352035044,0,2,3630.0,60.56475409836065,3,0,0,1,1,0
1,0,0,0,17,0,0,25.1,382.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.266666666666666,1.127245508982036,0,0,426.7000000000001,21.266666666666666,0,0,1,0,0,0
1,1,1,0,16,1,1,71.8,1167.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.69411764705882,1.0302160702228225,1,0,1148.8,68.69411764705882,0,0,1,0,0,1
1,0,1,1,35,1,0,20.05,746.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,20.74305555555556,0.922133503672948,0,1,701.75,20.743055555555557,0,0,0,0,0,0
1,1,1,0,44,1,0,88.4,3912.9,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,86.95333333333333,1.0050784506935495,1,1,3889.6,86.95333333333333,2,0,0,0,0,1
0,0,1,1,12,0,0,30.25,368.85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,28.37307692307693,1.029854654969229,0,1,363.0,28.373076923076926,1,1,0,0,0,0
1,0,0,0,1,1,0,20.2,20.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.1,1.81981981981982,0,0,20.2,10.1,0,1,0,0,0,0
0,0,0,0,28,1,1,59.9,1654.7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,57.05862068965517,1.031715863871236,0,1,1677.2,57.05862068965517,3,0,0,0,1,0
1,0,1,0,70,1,0,25.15,1940.85,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,27.335915492957746,0.8875661704401421,0,2,1760.5,27.335915492957746,0,0,0,1,0,0
0,0,0,1,5,1,0,46.0,221.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.95,1.2121212121212122,0,0,230.0,36.949999999999996,0,1,0,0,1,0
1,0,0,0,18,1,0,101.3,1794.65,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,94.45526315789476,1.06123011606429,1,0,1823.4,94.45526315789475,4,0,1,0,0,1
1,0,1,0,70,1,1,76.95,5289.8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,74.50422535211268,1.0191482614535143,1,2,5386.5,74.50422535211268,4,0,0,1,0,1
0,0,1,1,9,1,1,55.3,501.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50.12,1.0817683881064162,0,0,497.7,50.12,1,1,0,0,1,0
0,1,0,0,67,1,1,92.45,6140.85,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,90.30661764705884,1.0125224477962909,1,2,6194.150000000001,90.30661764705883,4,0,0,1,0,1
0,0,0,0,1,1,1,48.45,48.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.225,1.920713577799802,0,0,48.45,24.225,1,1,0,0,1,0
0,0,1,1,18,1,0,19.35,309.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,16.276315789473685,1.1200304645849202,0,2,348.3,16.276315789473685,0,0,1,0,0,0
1,0,0,0,4,1,0,51.75,201.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.22,1.255458515283843,0,0,207.0,40.22,0,1,0,0,1,0
1,1,1,1,71,1,1,86.7,6179.35,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,85.82430555555555,0.9985683092452032,1,1,6155.7,85.82430555555555,3,0,0,1,0,1
1,0,1,1,30,1,1,94.4,2838.7,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,91.57096774193548,1.019758162874168,1,0,2832.0,91.57096774193548,3,0,0,0,0,1
1,0,1,0,1,1,0,55.7,55.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27.85,1.9306759098786828,0,0,55.7,27.85,2,1,0,0,1,0
0,0,0,0,55,1,1,84.25,4589.85,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,81.96160714285715,1.0155299891300835,1,1,4633.75,81.96160714285715,2,0,0,1,0,1
1,0,0,0,59,1,1,64.65,3735.45,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,62.2575,1.0220132000158084,0,0,3814.35,62.2575,3,0,0,1,1,0
0,0,0,0,1,1,1,70.15,70.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.075,1.9445599445599449,0,0,70.15,35.075,0,1,0,0,0,1
0,0,1,0,7,1,1,69.2,477.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.69375,1.1401503449696222,0,0,484.4,59.69375,0,1,0,0,1,0
1,0,1,1,45,1,0,54.65,2553.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,55.51521739130435,0.9669961918682924,0,2,2459.25,55.51521739130435,2,0,0,0,1,0
0,0,1,1,54,1,1,24.75,1342.15,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,24.40272727272728,0.9743048348423576,0,1,1336.5,24.402727272727276,0,0,0,1,0,0
1,0,1,1,51,1,1,23.95,1216.35,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,23.39134615384615,0.9819056254188514,0,1,1221.45,23.39134615384615,0,0,0,1,0,0
0,1,1,0,72,1,0,105.0,7578.05,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,103.80890410958904,1.0018232791577628,1,1,7560.0,103.80890410958904,4,0,0,1,0,1
1,0,1,0,44,1,1,59.85,2603.95,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,57.86555555555555,1.0167236074671098,0,1,2633.4,57.86555555555555,3,0,0,0,1,0
1,0,0,0,2,1,0,20.05,42.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,14.233333333333334,1.3161925601750546,0,0,40.1,14.233333333333334,0,1,0,0,0,0
0,0,0,0,66,1,1,92.15,6056.9,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,90.40149253731344,1.0081892258201477,1,1,6081.900000000001,90.40149253731343,2,0,0,1,0,1
1,0,1,1,68,0,0,44.8,2983.65,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,43.24130434782609,1.0126283720701683,0,1,3046.4,43.24130434782609,3,0,0,1,1,0
0,0,0,0,31,1,0,20.9,689.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,21.5421875,0.9271504817356344,0,2,647.9,21.5421875,0,0,0,0,0,0
0,1,0,0,21,1,1,95.4,2025.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,92.05,1.0252552391187535,1,0,2003.4,92.05,2,0,1,0,0,1
1,0,0,1,21,1,0,80.35,1747.2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79.41818181818182,0.9991521591679854,1,0,1687.35,79.41818181818182,1,0,1,0,0,1
0,0,1,1,55,1,1,85.1,4657.95,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,83.17767857142857,1.0109568408659404,1,2,4680.5,83.17767857142857,5,0,0,1,0,1
1,0,0,0,9,0,1,34.7,296.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,29.610000000000003,1.1336164652074483,0,0,312.3,29.610000000000003,1,1,0,0,0,0
1,1,1,0,71,1,1,115.05,8016.6,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,111.34166666666668,1.0241080038572803,1,2,8168.55,111.34166666666667,6,0,0,1,0,1
0,0,0,0,1,1,1,81.1,81.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40.55,1.9518652226233453,1,0,81.1,40.55,1,1,0,0,0,1
1,0,1,1,22,1,0,19.95,433.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,18.847826086956523,1.0051478641840086,0,1,438.9,18.847826086956523,0,0,1,0,0,0
0,0,1,1,1,1,0,20.55,20.55,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.275,1.822616407982261,0,0,20.55,10.275,0,1,0,0,0,0
0,0,0,0,61,1,1,106.6,6428.4,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,103.68387096774192,1.0183039566128436,1,2,6502.599999999999,103.68387096774192,4,0,0,1,0,1
0,0,1,0,67,1,0,86.15,5883.85,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,86.52720588235294,0.9842653964733654,1,2,5772.05,86.52720588235294,5,0,0,1,0,1
0,1,0,0,14,1,0,78.85,1043.8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,69.58666666666666,1.117066490366453,1,0,1103.9,69.58666666666666,2,0,1,0,0,1
1,0,1,0,59,1,1,106.75,6252.9,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,104.215,1.0145891745473554,1,0,6298.25,104.21499999999999,5,0,0,1,0,1
1,1,1,0,21,1,0,86.55,1857.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.42045454545455,1.0132233603831315,1,0,1817.55,84.42045454545455,2,0,1,0,0,1
1,0,0,0,4,0,0,42.4,146.4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,29.28,1.4002642007926025,0,0,169.6,29.28,3,1,0,0,1,0
0,0,0,0,3,1,1,89.45,240.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,60.1125,1.4636940069543876,1,0,268.35,60.1125,2,1,0,0,0,1
1,0,1,0,70,1,0,24.25,1724.15,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,24.28380281690141,0.959112051917667,0,2,1697.5,24.28380281690141,0,0,0,1,0,0
0,0,0,0,3,1,1,97.9,315.3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,78.825,1.2264328217976823,1,0,293.70000000000005,78.825,4,1,0,0,0,1
1,1,0,0,21,1,0,20.5,429.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,19.525,0.9987819732034104,0,1,430.5,19.525000000000002,0,0,1,0,0,0
1,0,0,0,20,1,1,19.6,356.15,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,16.95952380952381,1.0913429669892616,0,0,392.0,16.95952380952381,0,0,1,0,0,0
1,0,1,1,22,1,0,20.25,488.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,21.22826086956522,0.911002444987775,0,1,445.5,21.22826086956522,0,0,1,0,0,0
1,0,0,0,1,1,1,55.7,55.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27.85,1.9306759098786828,0,0,55.7,27.85,1,1,0,0,1,0
0,0,0,0,63,1,1,20.6,1298.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,20.2921875,0.9674910104938724,0,2,1297.8000000000002,20.2921875,0,0,0,1,0,0
